cardId;pokemonID;name;rarity;releaseDate;availableQuantity;pokemonType;description;image;hp;attack;defense;speed;weight;height;is_legendary;is_mythical;n_location_area;n_encounters;averageMaxChance;pokemonRarity;gym
c-99-98;99;kingler;rare;Sat Apr 20 2024 19:59:46 GMT+0200 (hora de verano de Europa central);100;water;La pinza tan grande que tiene posee una fuerza de 10 000 caballos de potencia. Pero, por su gran tamaño, cuesta moverla.@NEWDESCRIPTION@Su pinza es muy grande. Si la levanta demasiado rápido, pierde el equilibrio y se tambalea.@NEWDESCRIPTION@Kingler tiene una pinza enorme y descomunal que usa agitándola en el aire para comunicarse con otros. Lo malo es que, al pesarle tanto, se cansa enseguida.@NEWDESCRIPTION@Kingler tiene una pinza enorme y descomunal que usa agitándola en el aire para comunicarse con otros. Lo malo es que, al pesarle tanto, se cansa enseguida.@NEWDESCRIPTION@Una de sus pinzas, enorme y dura como el acero, tiene 10 000 CV. No obstante, resulta demasiado pesada.@NEWDESCRIPTION@Una de sus pinzas, enorme y dura como el acero, tiene 10 000 CV. No obstante, resulta demasiado pesada.@NEWDESCRIPTION@La pinza tan grande que tiene posee una fuerza de 10 000 CV, pero le cuesta moverla por su gran tamaño.@NEWDESCRIPTION@Su gran pinza posee una potencia devastadora, pero su peso excesivo la convierte en un estorbo fuera del terreno de combate.;https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/99.svg;55;130;115;75;600;13;false;false;44;97;18.927835051546392;common;none
c-100-99;100;voltorb;rare;Sat Apr 20 2024 19:59:47 GMT+0200 (hora de verano de Europa central);100;electric;Fue descubierto cuando se crearon las Poké Balls. Se dice que tiene algo que ver con ellas.@NEWDESCRIPTION@Suele vivir en centrales de energía. Mucha gente acaba muy mal al confundirlo con una Poké Ball.@NEWDESCRIPTION@Voltorb fue visto por primera vez en una empresa encargada de comercializar Poké Balls. La conexión que existe entre aquella primera vez que se le vio y el hecho de que se parece mucho a una Poké Ball sigue siendo un misterio.@NEWDESCRIPTION@Voltorb es tremendamente sensible y a la más mínima sacudida explota. Cuentan que se creó cuando alguien expuso una Poké Ball a una gran descarga eléctrica.@NEWDESCRIPTION@Se dice que se camufla como una Poké Ball. Al más mínimo estímulo se autodestruirá.@NEWDESCRIPTION@Se dice que se camufla como una Poké Ball. Al más mínimo estímulo se autodestruirá.;https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/100.svg;40;30;50;100;104;5;false;false;6;29;253.3448275862069;common;none
c-101-100;101;electrode;common;Sat Apr 20 2024 19:59:48 GMT+0200 (hora de verano de Europa central);100;electric;Explotan a la mínima. Por eso se les tiene mucho miedo. Estos Pokémon reciben el mote de Bomba Ball.@NEWDESCRIPTION@Almacena una enorme cantidad de electricidad en su cuerpo. Una pequeña sacudida le hará explotar.@NEWDESCRIPTION@Los Electrode se alimentan de la electricidad de la atmósfera. En días de tormenta con rayos, es fácil verlos explotando por todos lados tras haber consumido demasiada electricidad.@NEWDESCRIPTION@Una de las características de Electrode es la atracción que siente hacia la electricidad. Son Pokémon problemáticos que suelen agruparse cerca de centrales eléctricas para nutrirse de la energía recién generada.@NEWDESCRIPTION@Almacena tal cantidad de energía eléctrica en su cuerpo que el más leve impacto puede provocar una gran explosión.@NEWDESCRIPTION@Almacena tal cantidad de energía eléctrica en su cuerpo que el más leve impacto puede provocar una gran explosión.;https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/101.svg;60;50;70;150;666;12;false;false;8;34;119.08823529411765;common;none
c-102-101;102;exeggcute;common;Sat Apr 20 2024 19:59:49 GMT+0200 (hora de verano de Europa central);100;grass;Estos seis huevos se comunican por telepatía. Si se separan, se pueden reunir rápidamente.@NEWDESCRIPTION@Aunque los huevos que lo constituyen parecen de verdad, se ha visto que son como semillas.@NEWDESCRIPTION@Este Pokémon está compuesto de seis huevos que forman una tupida piña que va girando. Cuando se empiezan a resquebrajar las cáscaras, no hay duda de que Exeggcute está a punto de evolucionar.@NEWDESCRIPTION@Este Pokémon está compuesto de seis huevos que forman una tupida piña que va girando. Cuando se empiezan a resquebrajar las cáscaras, no hay duda de que Exeggcute está a punto de evolucionar.@NEWDESCRIPTION@Los seis huevos que componen a Exeggcute se comunican por medio de la telepatía. Se dice que contiene genes de plantas y de otras especies.@NEWDESCRIPTION@Este Pokémon está formado por seis huevos. Se defiende con sus poderes psíquicos de los frecuentes ataques de Crabrawler.@NEWDESCRIPTION@Seis criaturas en una. Si Exeggcute pierde alguno de los huevos que lo componen, este volverá a crecer a la mañana siguiente.@NEWDESCRIPTION@Pese a tener el mismo tamaño, los Exeggcute de Alola son más pesados que los de otras regiones, ya que su interior es más denso.@NEWDESCRIPTION@Las cabezas se atraen unas a otras y giran entre sí. Debe tener seis para equilibrarse.@NEWDESCRIPTION@Las cabezas se atraen unas a otras y giran entre sí. Debe tener seis para equilibrarse.@NEWDESCRIPTION@Pese a su aspecto de mera piña de huevos, se trata de un Pokémon. Al parecer, sus cabezas se comunican entre sí por telepatía.@NEWDESCRIPTION@Necesita contar con la totalidad de sus seis miembros para mantener la calma. Si desaparece uno siquiera, le entran ganas de salir huyendo.;https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/102.svg;60;40;80;40;25;4;false;false;26;70;35;common;none
c-103-102;103;exeggutor;common;Sat Apr 20 2024 19:59:50 GMT+0200 (hora de verano de Europa central);100;grass;Sus tres cabezas piensan de forma independiente. Sin embargo, son amigas y no suelen discutir nunca.@NEWDESCRIPTION@Se le llama la Selva Andante. Si una cabeza crece demasiado, se cae y forma un Exeggcute.@NEWDESCRIPTION@Exeggutor es originario del trópico. Cuando se expone a un sol intenso, le empiezan a crecer las cabezas. Hay quien dice que, cuando las cabezas caen al suelo, se unen para formar un Exeggcute.@NEWDESCRIPTION@Exeggutor es originario del trópico. Cuando se expone a un sol intenso, le empiezan a crecer las cabezas. Hay quien dice que, cuando las cabezas caen al suelo, se unen para formar un Exeggcute.@NEWDESCRIPTION@Cada una de sus cabezas piensa de forma individual. Para tomar decisiones, se comunican entre ellas telepáticamente.@NEWDESCRIPTION@En algún momento de su vida, una de sus tres cabezas se desprende y se transforma en un nuevo Exeggcute.@NEWDESCRIPTION@Ataca al rival con poderes psíquicos. Como tiene tres cabezas, la potencia de sus ataques se ve triplicada.@NEWDESCRIPTION@Sus tres cabezas poseen juicio propio. Si no se ponen de acuerdo en qué dirección tomar, Exeggutor se quedará plantado en el sitio.@NEWDESCRIPTION@El estrépito que causa se debe a que cada una de las tres cabezas habla y actúa de forma independiente, sin tener en cuenta a las demás.@NEWDESCRIPTION@El estrépito que causa se debe a que cada una de las tres cabezas habla y actúa de forma independiente, sin tener en cuenta a las demás.@NEWDESCRIPTION@Cada una de las tres cabezas piensa de forma independiente y apenas muestra interés por el resto.@NEWDESCRIPTION@Puede lanzar ataques psíquicos de gran potencia si sus tres cabezas se ponen de acuerdo. Cuando se nubla el cielo, sus movimientos se ralentizan.;https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/103.svg;95;95;85;55;1200;20;false;false;0;0;0;ultrarare;none
c-104-103;104;cubone;common;Sat Apr 20 2024 19:59:50 GMT+0200 (hora de verano de Europa central);100;ground;Lleva puesto el cráneo de su madre. Cuando se siente solo se pone a gritar muy fuerte.@NEWDESCRIPTION@Siempre lleva la calavera de su difunta madre, así que nadie sabe cómo es su cara oculta.@NEWDESCRIPTION@A Cubone le ahoga la pena porque no volverá a ver jamás a su madre. La luna le recuerda a veces a ella, y se pone a llorar. Los churretes que tiene en el cráneo que lleva puesto son debidos a las lágrimas que derrama.@NEWDESCRIPTION@A Cubone le ahoga la pena porque no volverá a ver jamás a su madre. La luna le recuerda a veces a ella, y se pone a llorar. Los churretes que tiene en el cráneo que lleva puesto son debidos a las lágrimas que derrama.@NEWDESCRIPTION@Llora desconsoladamente por la pérdida de su madre. Los Mandibuzz que escuchan su llanto se lanzan en picado al ataque.@NEWDESCRIPTION@El cráneo que lleva en la cabeza pertenece a su madre. Se dice que evoluciona una vez que ha conseguido superar su pérdida.@NEWDESCRIPTION@Al caer la noche, rompe a llorar pensando en su difunta madre, lo que delata su presencia ante los Mandibuzz, sus enemigos naturales.@NEWDESCRIPTION@Al cubrir su rostro con el cráneo de su madre, su expresión queda velada. La única emoción que lo delata es su llanto constante.@NEWDESCRIPTION@Siempre lleva puesto el cráneo de su difunta madre. Su llanto resuena dentro como una triste melodía.@NEWDESCRIPTION@Siempre lleva puesto el cráneo de su difunta madre. Su llanto resuena dentro como una triste melodía.@NEWDESCRIPTION@Cuando llora al acordarse de su madre fallecida, su llanto resuena en el cráneo que lleva en la cabeza.@NEWDESCRIPTION@Lleva puesto el cráneo de su difunta madre. A veces llora en sueños, pero cada lágrima vertida le hace más fuerte.;https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/104.svg;50;50;95;35;65;4;false;false;15;49;19.591836734693878;common;none
c-105-104;105;marowak;rare;Sat Apr 20 2024 19:59:51 GMT+0200 (hora de verano de Europa central);100;ground;Es pequeño y siempre ha sido muy débil. Cuando empezó a usar huesos, se volvió más violento.@NEWDESCRIPTION@El hueso que lleva es su gran arma. Lo lanza hábilmente como un bumerán y deja a todos fuera de combate.@NEWDESCRIPTION@Marowak es la forma evolucionada de Cubone. Es más fuerte porque ha superado la pena por la pérdida de su madre. El ánimo de este Pokémon, ya curtido y fortalecido, no es muy fácil de alterar.@NEWDESCRIPTION@Marowak es la forma evolucionada de Cubone. Es más fuerte porque ha superado la pena por la pérdida de su madre. El ánimo de este Pokémon, ya curtido y fortalecido, no es muy fácil de alterar.@NEWDESCRIPTION@Cuando Cubone evoluciona a Marowak, deja de ser débil y cobarde, se vuelve más agresivo y usa el hueso como arma.@NEWDESCRIPTION@Utiliza su hueso como si fuese un bumerán para derribar a Mandibuzz, su enemigo natural, a modo de venganza.@NEWDESCRIPTION@Lanza su hueso para abatir a los Mandibuzz. Según cuentan, es su forma de vengar a su madre.@NEWDESCRIPTION@Se comunica con los suyos golpeando su hueso rítmicamente. Se han llegado a contabilizar hasta cincuenta patrones distintos.@NEWDESCRIPTION@Este Pokémon ha dejado atrás su debilidad y se ha vuelto más feroz con el paso del tiempo. Blande su hueso con destreza.@NEWDESCRIPTION@Este Pokémon ha dejado atrás su debilidad y se ha vuelto más feroz con el paso del tiempo. Blande su hueso con destreza.@NEWDESCRIPTION@Ha evolucionado tras fortalecerse y superar su pena. Ahora lucha con arrojo blandiendo su hueso a modo de arma.@NEWDESCRIPTION@Al evolucionar, se ha fusionado con el cráneo de su madre y, además, ha adquirido un carácter agresivo.;https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/105.svg;60;80;110;45;450;10;false;false;15;31;13.225806451612904;common;none
c-106-105;106;hitmonlee;legendary;Sat Apr 20 2024 19:59:52 GMT+0200 (hora de verano de Europa central);100;fighting;Encoge y estira las patas a su antojo. Cuando las estira, es capaz de propinar una buena patada al enemigo.@NEWDESCRIPTION@Si empieza a dar patadas, sus patas se alargarán aún más para golpear al enemigo en su huida.@NEWDESCRIPTION@Hitmonlee tiene la facilidad de encoger y estirar las patas. Con extremidades tan flexibles, propina unas patadas demoledoras. Tras la lucha, se masajea las piernas y relaja los músculos para descansar.@NEWDESCRIPTION@Hitmonlee tiene la facilidad de encoger y estirar las patas. Con extremidades tan flexibles, propina unas patadas demoledoras. Tras la lucha, se masajea las piernas y relaja los músculos para descansar.@NEWDESCRIPTION@La planta de los pies se le vuelve tan dura como el diamante al dar patadas a su oponente, hasta el punto de aniquilarlo.@NEWDESCRIPTION@La planta de los pies se le vuelve tan dura como el diamante al dar patadas a su oponente, hasta el punto de aniquilarlo.@NEWDESCRIPTION@Este Pokémon tiene un sentido del equilibrio increíble. Puede dar patadas desde cualquier posición.@NEWDESCRIPTION@Encoge y estira las piernas a su antojo. De hecho, hasta puede propinar una patada a un rival que se encuentre lejos.;https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/106.svg;50;120;53;87;498;15;false;false;1;5;100;common;none
c-107-106;107;hitmonchan;common;Sat Apr 20 2024 19:59:53 GMT+0200 (hora de verano de Europa central);100;fighting;Los potentes golpes de sus brazos pueden pulverizar el hormigón. Descansa tras luchar tres minutos.@NEWDESCRIPTION@Dicen que tiene el alma de un boxeador profesional. Da puñetazos a la velocidad del rayo.@NEWDESCRIPTION@Dicen que Hitmonchan tiene el mismo ímpetu que un boxeador entrenándose para un campeonato mundial. Este Pokémon tiene un espíritu indomable que nunca se doblega ante la adversidad.@NEWDESCRIPTION@Dicen que Hitmonchan tiene el mismo ímpetu que un boxeador entrenándose para un campeonato mundial. Este Pokémon tiene un espíritu indomable que nunca se doblega ante la adversidad.@NEWDESCRIPTION@Sus puñetazos, semejantes a una taladradora, pueden perforar un muro de hormigón como si nada.@NEWDESCRIPTION@Sus puñetazos, semejantes a una taladradora, pueden perforar un muro de hormigón como si nada.@NEWDESCRIPTION@Sus puñetazos cortan el aire. Son tan veloces que el mínimo roce podría causar una quemadura.@NEWDESCRIPTION@Sus puñetazos son capaces incluso de cortar el aire, aunque parece necesitar un descanso tras estar luchando durante 3 min.;https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/107.svg;50;105;79;76;502;14;false;false;1;5;100;common;none
c-108-107;108;lickitung;rare;Sat Apr 20 2024 19:59:55 GMT+0200 (hora de verano de Europa central);100;normal;Su larga lengua, recubierta de saliva pegajosa, se pega a todo, por lo que es muy útil.@NEWDESCRIPTION@La lengua es tan larga que duplica su altura. Es útil porque puede moverla para agarrar comida y atacar.@NEWDESCRIPTION@Cada vez que Lickitung se encuentra con algo que no conoce, le da un lametazo. Es la forma que tiene de memorizar las cosas, por la textura y el sabor. No soporta los sabores ácidos.@NEWDESCRIPTION@Cada vez que Lickitung se encuentra con algo que no conoce, le da un lametazo. Es la forma que tiene de memorizar las cosas, por la textura y el sabor. No soporta los sabores ácidos.@NEWDESCRIPTION@Identifica las cosas lamiéndolas con su larga lengua. Hay que tener cuidado, pues si no se tratan, sus lametones tienen efectos urticantes.@NEWDESCRIPTION@Se limpia y acicala a base de lengüetazos, aunque el olor que deja su saliva sugiere de todo menos pulcritud.@NEWDESCRIPTION@Su lengua puede llegar a medir dos metros y la mueve con más soltura que las patas delanteras. Sus lametazos pueden causar parálisis.@NEWDESCRIPTION@Su lengua puede llegar a medir dos metros y la mueve con más soltura que las patas delanteras. Sus lametazos pueden causar parálisis.@NEWDESCRIPTION@Si sus lametones no se tratan a tiempo, su saliva pegajosa y urticante puede provocar picores persistentes.@NEWDESCRIPTION@Se nutre principalmente de Pokémon insecto, a los que paraliza primero lamiéndolos con su larga lengua y luego engulle de un bocado.;https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/dream-world/108.svg;90;55;75;30;655;12;false;false;14;29;21.551724137931036;common;none
